Marina Di San Lorenzo	MDZ	17	37.919844	15.826365
Marinella	MLL	20	40.999129	9.55362
Marino	MAN	5	41.768961	12.655994
Marino Del Tronto Folignano	MDN	11	42.844346	13.632995
Marlengo	MGG	9	46.664558	11.138577
Marmore	MRE	6	42.547499	12.715224
Marotta Mondolfo	MAM	11	43.769748	13.137273
Marradi	MDD	13	44.07973	11.619174
Marrubiu Terralba Arborea	MTE	20	39.75293	8.641144
Marsala	MLS	14	37.793514	12.443174
Marzabotto	MTO	8	44.341237	11.207351
Marzamemi	MMI	14	36.7309	15.111238
Marzocca	MCA	11	43.677362	13.287922
Mascali	MLC	14	37.765403	15.1942
Maschio	MIH	2	44.326605	8.436686
Massa Centro	MAC	13	44.023741	10.136041
Massafra	MRR	16	40.582968	17.107899
Massalombarda	MDR	8	44.448948	11.828068
Massarosa Bozzano	MAB	13	43.855652	10.352022
Matelica	MCC	11	43.25394	13.01509
Matrice Montagano	MEM	7	41.621321	14.699561
Mazara Del Vallo	MDV	14	37.652448	12.594565
Mede	MED	1	45.095009	8.742594
Medesano	MNS	8	44.749265	10.140335
Meduno	MNU	10	46.200678	12.80282
Meina	MEN	3	45.794389	8.535452
Melano Marischio	MOM	11	43.345046	12.858866
Mele	MLE	2	44.472797	8.733953
Melegnano	MNG	1	45.356321	9.319271
Melfi	MFI	15	40.989871	15.646895
Melito Di Porto Salvo	MAD	17	37.916732	15.780816
Melzo	MZO	1	45.502191	9.420653
Meolo	MEL	12	45.61319	12.453969
Merana	NME	3	44.519368	8.298327
Merano	NEM	22	46.673066	11.148978
Merano Maia Bassa	MMB	9	46.656202	11.147931
Mercato San Severino	MSO	18	40.783095	14.759749
Mercenasco	MCS	3	45.353436	7.886405
Mergozzo	MZZ	3	45.961303	8.440881
Merone	EMN	1	45.781374	9.243772
Mesagne	ENM	16	40.563203	17.802082
Messina Centrale	MAL	14	38.184975	15.561278
Messina Marittima	MAA	14	38.14988	15.534997
Mestrino	MNT	12	45.457878	11.773859
Metaponto	MTP	15	40.368496	16.815176
Mezzani Rondani	MID	8	44.966764	10.398818
Mezzano	ZMM	8	44.463	12.098501
Mezzocorona	MNC	9	46.207258	11.128595
Mi P.Gar.Sott.	MPG	1	45.484228	9.185122
Mi.P.Genova	MPA	1	45.453379	9.169303
Mignanego	MGE	2	44.539031	8.929951
Mignano Di Monte Lungo	MDG	18	41.407585	13.986672
Milano Bovisa Fnm	MBF	1	45.502993	9.159235
Milano Certosa	MOO	1	45.507019	9.133863
Milano Dateo	MOD	1	45.462341	9.209277
Milano Greco Pirelli	MGP	1	45.51272	9.214456
Milano Lambrate	MOL	1	45.484933	9.237333
Milano Lancetti	MOI	1	45.492632	9.175832
Milano Porta Garibaldi	MPI	1	45.484917	9.187683
Milano Porta Romana	MPR	1	45.445844	9.213128
Milano Porta Vittoria	MPV	1	45.459579	9.21813
Milano Rogoredo	MOR	1	45.433866	9.2391
Milano Romolo	OMO	1	45.445008	9.168933
Milano S. Cristoforo	MSC	1	45.442404	9.130258
Milano Venezia	MOV	1	45.471121	9.201889
Milazzo	MZA	14	38.21195	15.244203
Mileto	MTL	17	38.577082	16.060041
Militello	MLT	14	37.277194	14.78317
Mimmole	MLM	13	43.858111	11.265292
Mineo	MEE	14	37.24572	14.756907
Minervino Murge	MOG	16	41.081788	16.074974
Minturno	NMI	5	41.257621	13.720664
Minucciano - Pieve - Casola	MPC	13	44.194385	10.193837
Mira Mirano	MAO	12	45.462943	12.118789
Miradolo Terme	OME	1	45.162007	9.449952
Mirandola	MLD	8	44.891638	11.111689
Mirto Crosia	OMR	17	39.604876	16.777366
Misano Adriatico	OMD	8	43.977493	12.697121
Modena	MND	8	44.654461	10.930373
Modica	MCI	14	36.8529	14.754255
Modugno Citta`	OMI	16	41.086437	16.779596
Mogliano Veneto	OEM	12	45.561964	12.23274
Moiana	NMO	1	45.787082	9.255607
Mojo-Alcantara Malvagna	MAG	14	37.896949	15.050228
Mola Di Bari	MDB	16	41.057227	17.080919
Molare	MRL	3	44.621975	8.609904
Molfetta	MTF	16	41.196008	16.596793
Molina Castel Vecchio Subaqueo	MCV	19	42.143476	13.739644
Molino Del Pallone	DMA	8	44.100128	10.961252
Molteno	MNL	1	45.780939	9.301683
Mombaldone Roccaverano	MEV	3	44.569891	8.332781
Mombaruzzo	MZU	3	44.76235	8.441006
Momo	MMO	3	45.574646	8.55689
Monasterace Stilo	MES	17	38.437591	16.574444
Monastero Pratavecchi	MOP	3	44.484517	7.44679
Moncalieri	MRI	3	44.998187	7.678027
Moncalieri Sangone	MIE	3	45.000393	7.667991
Moncalvo	MVV	3	45.059463	8.261905
Monchiero Dogliani	OOM	3	44.571815	7.917635
Mondovi`	MVI	3	44.398255	7.816339
Moneglia	MIL	2	44.242449	9.486957
Monfalcone	MNF	10	45.807683	13.542929
Mongardino	NOM	3	44.84161	8.207411
Mongrassano Cervicati	EMO	17	39.538462	16.222511
Monguelfo Valle Di Casies	MVD	9	46.752775	12.107264
Monopoli	MLP	16	40.952017	17.292455
Monsampolo Del Tronto	MRD	11	42.881488	13.803569
Monselice	MCE	12	45.246116	11.74789
Montagnana	OMN	12	45.228238	11.459873
Montaguto Panni	OMA	18	41.235362	15.235132
Montale Agliana	MEI	13	43.912924	11.008309
Montallese	MSL	13	43.064888	11.90928
Montalto Di Castro	AMD	5	42.334623	11.595085
Montalto Dora	YZM	3	45.490309	7.858986
Montalto Rose	YMZ	17	39.407213	16.247291
Montanaro	MRN	3	45.232674	7.858331
Monte Antico	MET	13	42.981054	11.359819
Monte Arcau	MEU	20	39.244501	8.543347
Monte Giordano	MEG	17	40.040812	16.597907
Monte Melino	EME	6	43.106303	12.249698
Monte S.Biagio	MSB	5	41.345967	13.347037
Montebello	MLB	12	45.45251	11.390803
Montebelluna	MNB	12	45.776434	12.054
Montecalvo Buonalbergo Casalb.	MBC	18	41.2211	14.9795
Montecarlo San Salvatore	MSR	13	43.850798	10.68537
Montecarotto Castelbellino	MOB	11	43.500005	13.1481
Montecatini Centro	MIC	13	43.881216	10.77081
Montecatini Terme	MIT	13	43.879327	10.780588
Montechiaro Denice	EOM	3	44.600827	8.352185
Montechiaro D`Asti	OAM	3	44.999849	8.10982
Montecorvino	MNV	18	40.617439	14.944628
Montecosaro	MRS	11	43.289297	13.646378
Montefalcione	ONM	18	40.951114	14.886432
Montefiascone	YMM	5	42.520268	12.050448
Montefredane	ZYM	18	40.951143	14.827771
Montegrosso	MSG	3	44.818465	8.239171
Monteiasi	MSI	16	40.523852	17.361457
Montella	MLN	18	40.845175	15.032758
Montello Gorlago	XZM	1	45.67017	9.808488
Montelupo Capraia	XYM	13	43.733357	11.018997
Montemaggiore	MRG	14	37.859037	13.693193
Montemarano	MNM	18	40.900728	15.039506
Montemarciano	ZMY	11	43.651397	13.346478
Montemiletto	MTM	18	40.993606	14.920685
Montenero Petacciato	XMZ	7	42.033286	14.851015
Montepaone - Montauro	XMY	17	38.728548	16.541944
Montepescali	OML	13	42.869518	11.068743
Monteprandone	MNP	11	42.894183	13.849996
Montepulciano	XMM	13	43.135353	11.856865
Montereale Valcellina	EMA	10	46.148009	12.658923
Monteroduni	ZYX	7	41.528345	14.156514
Monteroni D`Arbia	MIB	13	43.230036	11.419662
Monterosso	MST	2	44.145967	9.649009
Monterosso Marche	MOH	11	43.462227	12.818339
Monterotondo	DMO	5	42.06409	12.595753
Montesano Buonabitacolo	MOU	18	40.286725	15.653794
Montesanto	MTS	8	44.732964	11.73652
Montesilvano	WZX	19	42.515766	14.152567
Monteu Da Po	ODM	3	45.158353	8.022925
Montevarchi Terranuova	MIV	13	43.525165	11.563983
Monteverde	WYX	15	40.967691	15.568502
Monti Telti	IME	20	40.829632	9.322814
Monticchio	IMO	15	40.923923	15.539231
Monticelli D`Ongina	MIG	8	45.075666	9.949036
Monticello D`Alba	ZXY	3	44.703736	7.965002
Montiglio Murisengo	MUO	3	45.067664	8.106913
Montirone	WXZ	1	45.451352	10.239482
Montjovet	MEJ	4	45.704586	7.666871
Montoro Forino	MOF	18	40.819987	14.757381
Montoro Superiore	OMU	18	40.831616	14.80217
Montorsi	MSN	18	41.080487	14.786519
Montorsoli	MLR	13	43.881903	11.265484
Monza	MZN	1	45.577789	9.273253
Monza Sobborghi	MAI	1	45.582082	9.284375
Monzone-M.Dei Banchi-Isolano	MMD	13	44.165637	10.123827
Monzuno	WXY	8	44.322277	11.262082
Morano Sul Po	MSP	3	45.170793	8.366168
Morbegno	WXX	1	46.136663	9.568646
Morcone	ZXM	18	41.340445	14.677658
Morengo Bariano	YXM	1	45.521639	9.703114
Mores Ittireddu	MSU	20	40.555954	8.875838
Moretta	MTR	3	44.765514	7.530303
Morgex	MEX	4	45.757055	7.033898
Mori	RMO	9	45.861216	11.002648
Mornago Cimbro	OIM	1	45.729742	8.734193
Morolo	OLM	5	41.667018	13.194557
Morra De Sanctis Teora	DME	18	40.890563	15.239328
Morrovalle Monte S.Giusto	MMS	11	43.279189	13.58285
Mortara	MRT	1	45.252171	8.731639
Mosciano S. Angelo	SMN	19	42.710309	13.908563
Mossa	SMO	10	45.935114	13.547281
Motta Camastra	MAR	14	37.890651	15.163764
Motta Di Livenza	DMI	12	45.779114	12.607118
Motta S. Damiano	MSD	1	45.178344	9.219866
Motta San Giovanni Lazzaro	MSZ	17	37.976978	15.659977
Motteggiana	WZM	1	45.029685	10.755439
Mozia-Birgi	AMI	14	37.884956	12.499016
Mozzecane	WYM	12	45.306687	10.823657
Mulinetti	MTU	2	44.362614	9.129499
Muratella	MLU	5	41.826182	12.412696
Murlo	MUL	13	43.11398	11.400394
Musei	MUE	20	39.28837	8.676528
Musiano-Pian Di Macina	MPD	8	44.402423	11.344912
Mussotto	MUT	3	44.713227	8.015194
Muzzana Del Turgnano	MDU	10	45.816817	13.132376
Napoli Centrale	NIE	18	40.852933	14.272908
Napoli Campi Flegrei	NCF	18	40.822462	14.194649
Napoli Gianturco	NIG	18	40.853959	14.288213
Napoli Mergellina	NIM	18	40.831531	14.218662
Napoli Montesanto	NIO	18	40.847807	14.244022
Napoli Piazza Garibaldi	NPG	18	40.852326	14.275159
Napoli Piazza Leopardi	NPL	18	40.82397	14.199117
Napoli S.Giov.Barra	NSG	18	40.831269	14.307811
Narni Amelia	NIA	6	42.53128	12.519592
Narzole	NLE	3	44.598377	7.881597
Nasisi	NSI	16	40.50791	17.257802
Naturno	NNO	9	46.645095	11.004303
Navacchio	NII	13	43.685941	10.486806
Neive	NVE	3	44.723048	8.121071
Nera Montoro	NAM	6	42.497855	12.476587
Nettuno	NNN	5	41.459558	12.662123
Nibbia	NIB	3	45.481363	8.557993
Nichelino	NNI	3	44.99132	7.642068
Nicorvo	NVO	1	45.275462	8.6712
Nicotera	NRR	17	38.549328	15.933749
Niella	NLA	3	44.415377	7.926365
Niscemi	NMM	14	37.145	14.403471
Nizza Di Sicilia	NDS	14	37.996937	15.412334
Nizza Monferrato	NAO	3	44.772905	8.361146
Noale Scorze`	NES	12	45.553833	12.074888
Nocera Inferiore	NAI	18	40.745318	14.635346
Nocera Inferiore Mercato	NIT	18	40.745668	14.649129
Nocera Superiore	NAS	18	40.742597	14.672398
Nocera Tirinese	NAE	17	39.015913	16.119677
Nocera Umbra	NAU	6	43.100663	12.767207
Noceto	NTO	8	44.809934	10.147258
Nogara	NRO	12	45.179937	11.070572
Nola	NLL	18	40.923652	14.525004
None	NNE	3	44.938011	7.540068
Notaresco	NCC	19	42.706502	13.876365
Noto	NTT	14	36.88247	15.074523
Nova Siri Rotondella	NSR	15	40.130311	16.644044
Novara	NRV	3	45.451376	8.624895
Novara Montalbano Furnari	NMF	14	38.121516	15.130702
Novate-Mezzola	NEA	1	46.216595	9.446573
Nove	NVV	12	46.050895	12.313312
Novi Ligure	NIR	3	44.762521	8.787289
Nozzano	NNA	13	43.829956	10.40716
Nucetto	NTE	3	44.338871	8.061386
Nuovo Salario	NOS	5	41.956195	12.510317
Nus	NUS	4	45.738786	7.4712
Nusco	NCS	18	40.872272	15.095642
Occhiobello	OLO	12	44.899384	11.621197
Oderzo	OZO	12	45.775304	12.49293
Offida Castel Di Lama	OCM	11	42.862074	13.720285
Oggiono	ONO	1	45.788993	9.33748
Olbia	OIA	20	40.924595	9.498293
Olbia Marittima Isola Bianca	OMC	20	40.922597	9.523706
Olcenengo	OGO	3	45.34147	8.310096
Olcio	OIO	1	45.938011	9.313898
Oleggio	OII	3	45.598029	8.632586
Olevano	ONN	1	45.212119	8.71182
Olgiata	OTA	5	42.01538	12.363864
Olgiate-Calco-Brivio	OCB	1	45.729166	9.40377
Oliveri Tindari	OIT	14	38.128346	15.056573
Olivetta San Michele	OSM	2	43.878345	7.535066
Olmeneta	OTT	1	45.231099	10.03194
Olmi Spercenigo	OIS	12	45.679467	12.338101
Omegna	ONA	3	45.87179	8.413291
Omegna Crusinallo	OAO	3	45.898138	8.413929
Omignano Salento	OOS	18	40.252688	15.134406
Ora	ORA	9	46.36092	11.296781
Orbetello	OLL	13	42.450615	11.248972
Orciano	ONI	13	43.500263	10.477566
Ordona	OND	16	41.315006	15.620567
Oria	OIR	16	40.508167	17.646534
Oricola-Pereto	OAP	19	42.067835	13.044214
Orio Litta	OOL	1	45.166778	9.550592
Oriolo	OLI	5	42.166825	12.138499
Oris	ORI	9	46.626672	10.645989
Oristano	ONT	20	39.902033	8.603974
Ornavasso	OSO	3	45.970296	8.415892
Orsa	OSA	14	38.190454	13.119126
Orsago	OGG	12	45.928068	12.434259
Orsara Di Puglia	ODP	16	41.241899	15.27766
Orta Miasino	OAN	3	45.795865	8.421217
Ortanova	OVA	16	41.350441	15.732059
Orte	OTE	5	42.43728	12.408986
Ortona	ONR	19	42.354196	14.407698
Orvieto	OTO	6	42.723379	12.127412
Oschiri	ORR	20	40.713273	9.107749
Osimo Castelfidardo	OOO	11	43.497033	13.547263
Osnago	OGA	1	45.678532	9.386995
Ospedaletto Euganeo	OOE	12	45.221706	11.606553
Ospedaletto Lodigiano	OON	1	45.16933	9.575164
Ospedalicchio	OIH	6	43.082369	12.506572
Ospitale Di Cadore	ODE	12	46.325771	12.318429
Ospitaletto Mantovano	OOA	1	45.129748	10.604406
Ospitaletto Travagliato	OOT	1	45.546042	10.074363
Osteria Nuova	OAA	8	44.586613	11.236525
Ostia Parmense	OAE	8	44.520136	9.844981
Ostiglia	OIL	1	45.072228	11.141059
Ostuni	ONU	16	40.752356	17.580809
Ottaviano	ONV	18	40.85256	14.493479
Oulx Cesana Claviere Sestriere	OCS	3	45.038789	6.831432
Ovada	ODA	3	44.630377	8.632301
Ovada Nord	OAD	3	44.646656	8.644633
Oviglio	OIG	3	44.859537	8.494998
Ozieri Chilivani	OIN	20	40.609496	8.933744
Ozieri Fraigas	OIF	20	40.627334	8.986497
Ozzano Dell'Emilia	OOD	8	44.450797	11.487297
Ozzano Monferrato	OOR	3	45.107581	8.372296
Ozzano Taro	ZSS	8	44.712268	10.141022
Palermo Centrale	POC	14	38.109187	13.367515
P.C.Canaro	PCC	12	44.923012	11.675223
P.M. Badesse	PMB	13	43.382144	11.277136
P.M.Vat	PMV	10	46.092872	13.247412
Pabillonis	PIS	20	39.610878	8.741013
Pace Del Mela	PDM	14	38.202459	15.312676
Paceco	PCO	14	37.991354	12.550844
Pachino	PNO	14	36.710144	15.094661
Paderno Robbiate	POR	1	45.678307	9.439202
Padiglione	PNE	5	41.513518	12.629476
Padova	PVA	12	45.417846	11.880794
Padula	PLA	18	40.335142	15.629921
Paduli	PLI	18	41.146232	14.838878
Paese	PSE	12	45.669207	12.161677
Paese Castagnole	PEC	12	45.691182	12.182619
Paestum	PUM	18	40.421691	15.014915
Pagani	PNI	18	40.74654	14.616996
Paganica	PCA	19	42.334751	13.464317
Palagianello	PLO	16	40.610906	16.975202
Palagiano Chiatona	POA	16	40.516998	17.059217
Palagiano Mottola	POM	16	40.601744	17.065478
Palagonia	PIA	14	37.318146	14.892565
Palazzo Reale-Orleans	PRO	14	38.10878	13.353962
Palazzo S.Gervasio - Montemil.	PSG	15	40.93929	15.98982
Palazzolo Dello Stella	PDS	10	45.803403	13.083957
Palazzolo Sull`Oglio	POS	1	45.601486	9.896235
Palazzolo Vercellese	POV	3	45.189004	8.232787
Palena	PNA	19	41.918401	14.105189
Palermo Brancaccio	POB	14	38.093141	13.392508
Palermo Notarbartolo	PON	14	38.132261	13.341572
Palestro	PRR	1	45.307274	8.534511
Palidano	PNN	1	44.972228	10.777412
Palizzi	PZI	17	37.91881	15.986405
Pallanzeno	PNZ	3	46.043533	8.260645
Pallerone	PNR	13	44.204232	10.005173
Palma S.Gennaro	PSO	18	40.864149	14.540472
Palmanova	PVV	10	45.906862	13.296461
Palmi	PMI	17	38.364914	15.84438
Palo Laziale	POL	5	41.939327	12.102739
Palombina	PNB	11	43.61701	13.429721
Panicaglia	PII	13	43.978449	11.407511
Pantiere Di Castelbellino	PDC	11	43.500941	13.183116
Paola	PLL	17	39.359442	16.033093
Parabiago	PGO	1	45.552441	8.946319
Paratico Sarnico	POO	1	45.662478	9.961417
Parco Leonardo	POD	5	41.79932	12.29543
Parghelia	PIL	17	38.683341	15.925042
Parma	PMA	8	44.810203	10.32837
Parona Lomellina	PAL	1	45.280107	8.780315
Partinico	PCI	14	38.05857	13.108956
Passignano Sul Trasimeno	PST	6	43.188324	12.133128
Paternopoli	PLP	18	40.972903	15.009932
Patti-San Piero Patti	PSP	14	38.146905	14.975331
Paulilatino	PNT	20	40.077373	8.775812
Pavia	PIV	1	45.188843	9.144674
Pavia Porta Garibaldi	PPG	1	45.183996	9.167331
Pavona	PNV	5	41.723897	12.61116
Pedaso	PSS	11	43.094694	13.844906
Pederobba Cavaso Possagno	PCP	12	45.877299	11.965222
Pellezzano	PNL	18	40.719928	14.777354
Penango	PGG	3	45.032254	8.235138
Perarolo Di Cadore	PDE	12	46.386277	12.352493
Pergine	PNG	9	46.062482	11.232637
Pergola	PLG	11	43.549653	12.832973
Peri	PRI	12	45.658402	10.900314
Pertengo	PGN	3	45.233305	8.426739
Perugia	PIG	6	43.103808	12.375567
Perugia Ponte S.Giovanni	PPS	6	43.091801	12.438239
Pesaro	PRA	11	43.906014	12.904848
Pescara	PRC	19	42.467789	14.205066
Pescara Porta Nuova	PPN	19	42.458072	14.211663
Pescara S. Marco	PSM	19	42.44613	14.208981
Peschiera Del Garda	PDG	12	45.438502	10.702509
Pescia	PIC	13	43.886811	10.686074
Pescina	PNC	19	42.037564	13.668981
Pescocanale	PLE	19	41.9589	13.391624
Pescolanciano-Chiauci	POI	7	41.678996	14.341588
Pescosannita Fragneto L`Abate	PFL	18	41.236154	14.788527
Pessione	PNS	3	44.965132	7.841321
Petina	PEN	18	40.560347	15.389298
Petrosino Strasatti	POT	14	37.725466	12.509434
Pettenasco	PCS	3	45.820498	8.406802
Pettorano Sul Gizio	PSI	19	41.974557	13.965036
Piacenza	PZA	8	45.052238	9.70633
Piadena	PND	1	45.127608	10.369962
Pian Del Mugnone	PDN	13	43.813899	11.265994
Pian Di Venola	PDV	8	44.332136	11.188609
Piana	PIN	2	44.486383	8.308796
Piana Bella Montelibretti	PBM	5	42.105159	12.632938
Piana Del Signore	PDR	14	37.056089	14.304292
Pianerottolo Di Ariano	PDA	18	41.188984	15.145482
Pianfei	PEI	3	44.385228	7.717109
Piano D`Orta Bolognano	PDB	19	42.254455	13.951514
Piano Orizzontale Dei Giovi	PIO	2	44.530912	8.9192
Pianoro	PRN	8	44.380589	11.340675
Pianzano	NPI	12	45.913397	12.388168
Piazza Al Serchio	PAS	13	44.182515	10.296615
Piazza Amedeo	PAA	18	40.838506	14.232974
Piazza Cavour	PAC	18	40.855248	14.255175
Picerno	NIP	15	40.640122	15.641612
Piedimulera	PRE	3	46.024348	8.261237
Pietra Ligure	PAE	2	44.145345	8.277403
Pietrabissara	PRS	2	44.658637	8.926969
Pietragalla	PLR	15	40.753314	15.79211
Pietrapaola	PLT	17	39.540121	16.860819
Pietrarsa	PSA	18	40.822433	14.32058
Pietrasanta	PTA	13	43.95583	10.229731
Pietrelcina	IPN	18	41.18865	14.832469
Pieve Albignola	PEA	1	45.116248	8.959723
Pieve Ligure	PEL	2	44.372644	9.090975
Pieve Vergonte	PEV	3	46.009783	8.276298
Pievetta	PTT	3	44.257449	8.021744
Pignataro Maggiore	POE	18	41.17384	14.160545
Pinarolo Po	POP	1	45.073415	9.170273
Pinerolo	PLN	3	44.887673	7.337402
Pinerolo Olimpica	OPL	3	44.893325	7.349043
Pineto	PTO	5	41.909222	12.438385
Pineto Atri	OPT	19	42.607736	14.069072
Pinzano	INP	10	46.179217	12.950779
Pioltello Limito	OPI	1	45.486019	9.329319
Piombino	PNM	13	42.924854	10.530959
Piombino Binari Mare	PBE	13	42.928931	10.54525
Piombino Dese	PEO	12	45.60944	12.00058
Piona	ZPP	1	46.124696	9.350759
Pioppe Di Salvaro	PDO	8	44.310761	11.161785
Piraineto	PTE	14	38.169148	13.14256
Pisa Binari Aeroporto	PBA	13	43.698555	10.398436
Pisa Centrale	PAR	13	43.70794	10.398183
Pisa San Rossore	PSR	13	43.723702	10.387363
Piscina Di Pinerolo	PDP	3	44.921744	7.425482
Pisciolo	PLC	15	41.018914	15.565446
Pisciotta Palinuro	PAP	18	40.091539	15.243601
Pisticci	PCT	15	40.420848	16.552181
Pistoia	PIT	13	43.926804	10.914624
Piteccio	PIE	13	44.009786	10.9013
Pizzighettone	PNH	1	45.181772	9.777133
Pizzo	PZO	17	38.726323	16.150615
Plaus	PUS	9	46.65844	11.041057
Ploaghe	PHE	20	40.66132	8.728075
Pocapaglia	PIP	3	44.701066	7.892496
Poggibonsi	PSN	13	43.468093	11.149455
Poggio - Careggine - Vagli	PCV	13	44.148541	10.350626
Poggio Fidoni	POF	5	42.395811	12.795429
Poggio Imperiale	PMO	16	41.805561	15.35707
Poggio Mirteto	OIP	5	42.242187	12.633043
Poggio Renatico	OPE	8	44.767292	11.483701
Poggio Rusco	POU	1	44.981859	11.124627
Poggiorsini	NPO	16	40.935221	16.266897
Poggiridenti-Tresivio-Piateda	PTP	1	46.166888	9.93382
Pogliola	LPO	3	44.399796	7.75057
Polesella	PLS	12	44.961039	11.738498
Policastro Bussentino	PUO	18	40.076482	15.528438
Policoro Tursi	OPU	15	40.207304	16.688819
Polignano A Mare	PAM	16	40.990926	17.218676
Polla	LOP	18	40.512921	15.497238
Pollenza	PZZ	11	43.240933	13.367031
Pollina	NOP	14	38.018	14.175943
Pombia	PIB	3	45.649547	8.637037
Pomezia - S.Palomba	PSB	5	41.706171	12.573611
Pompei	PEE	18	40.745918	14.501109
Pont	OPN	2	45.420436	7.60442
Pont Saint Martin	SPA	4	45.589834	7.795024
Pontassieve	PVE	13	43.773949	11.437904
Ponte A Elsa	APL	13	43.694385	10.906008
Ponte A Moriano	PAO	13	43.908371	10.534264
Ponte A Tressa	PAT	13	43.250844	11.39617
Ponte Albanito	PET	16	41.35148	15.532976
Ponte Casalduni	PEU	18	41.214169	14.696458
Ponte Della Venturina	PDI	8	44.128589	10.990756
Ponte Di Brenta	PDT	12	45.429216	11.947734
Ponte Di Piave	PID	12	45.719624	12.460683
Ponte D`Adda	PED	1	45.184352	9.790737
Ponte D`Adige	PEG	9	46.485444	11.297719
Ponte Galeria	PER	5	41.818349	12.344733
Ponte Gardena	EPA	9	46.6012	11.53251
Ponte Ginori	EPI	13	43.335594	10.740536
Ponte In Valtellina	PAI	1	46.162631	9.975895
Ponte Nelle Alpi-Polpet	PNP	12	46.182328	12.277604
Ponte Parrano Di Nocera Umbra	PPD	6	43.137437	12.776376
Ponte S.Marco - Calcinato	PSC	1	45.473788	10.409018
Ponte S.Pietro	SPI	1	45.69916	9.584322
Pontebba	PBB	10	46.508463	13.311357
Pontecagnano	ONP	18	40.641033	14.870272
Pontecchio Marconi	OPA	8	44.42294	11.26919
Pontecurone	PNU	3	44.962014	8.929717
Pontedera Casciana Terme	PCE	13	43.662145	10.628773
Pontelagoscuro	PRU	8	44.873216	11.612526
Pontelandolfo	PFO	18	41.29578	14.712051
Pontenure	PRT	8	45.001687	9.792103
Pontetto	PTN	2	44.377309	9.07696
Ponti	PTI	3	44.629979	8.365262
Ponticino	ZRR	13	43.481446	11.71657
Pontida	PDD	1	45.730084	9.511632
Pontremoli	PLM	13	44.371976	9.887795
Ponzana	YZR	3	45.402685	8.522689
Ponzano Magra	POG	2	44.136227	9.934115
Popolano	YRZ	13	44.102323	11.649045
Popoli Vittorito	PIR	19	42.172354	13.826152
Populonia	PIU	13	42.996412	10.540659
Porcari	RPO	13	43.831263	10.619212
Pordenone	YRR	10	45.956281	12.654126
Porretta  Terme	APE	8	44.155757	10.978039
Portacomaro	PRM	3	44.957169	8.224345
Portici- Ercolano	IPR	18	40.809907	14.335809
Porto Ceresio	OEP	1	45.903675	8.900357
Porto Di Vasto	PAD	19	42.167774	14.698057
Porto D`Ascoli	APO	11	42.912792	13.896813
Porto Empedocle	OPM	14	37.291539	13.537862
Porto Recanati	EPO	11	43.433726	13.661464
Porto S. Elpidio	PSD	11	43.256855	13.760749
Porto S. Giorgio Fermo	PES	11	43.17972	13.7975
Porto Torres	OPO	20	40.833045	8.39642
Porto Valtravaglia	AOP	1	45.958219	8.674141
Porto Varallo Pombia	PVP	3	45.677697	8.638383
Portogruaro Caorle	ZFF	12	45.781438	12.832375
Portomaggiore	PRG	8	44.696699	11.799785
Possidente	PTD	15	40.781144	15.777104
Postioma	PMM	12	45.715862	12.148248
Posto Comunicazione Dolce`	PCD	12	45.601513	10.850588
Potenza Inferiore	PAF	15	40.629469	15.806808
Potenza Picena Montelupone	PPM	11	43.36991	13.59265
Potenza Superiore	PAU	15	40.64586	15.800966
Pove Del Grappa Campese	DPA	12	45.803248	11.719936
Pozzallo	PLZ	14	36.733821	14.848708
Pozzolo Formigaro	OOP	3	44.797395	8.782521
Pozzuoli Solfatara	PIF	18	40.827586	14.126163
Pozzuolo Martesana	YZF	1	45.510567	9.459096
Pracchia	PIH	13	44.05479	10.90691
Praja Ajeta Tortora	ZYR	17	39.900832	15.780628
Prasco Cremolino	OPR	3	44.648906	8.55001
Prata Pratola	APR	18	40.988509	14.842666
Pratignone	NPR	13	43.849273	11.162008
Prato Borgonuovo	XZR	13	43.893216	11.076222
Prato Centrale	EOP	13	43.878737	11.109252
Prato Porta Al Serraglio	PPA	13	43.884637	11.097385
Prato Sesia	YZP	3	45.646472	8.370476
Pratola Peligna	PAN	19	42.102423	13.876349
Pratola Peligna Superiore	PPE	19	42.080415	13.87223
Predosa	SPR	3	44.750978	8.651132
Preganziol	POZ	12	45.60367	12.23138
Pregnana Milanese	API	1	45.511868	9.003943
Premosello Chiovenda	POH	3	46.002188	8.326649
Prezza	PZE	19	42.053699	13.834497
Pre` Saint Didier	SIP	4	45.7636	6.99105
Primolano	NRP	12	45.965315	11.700899
Priola	PRL	3	44.248694	8.023429
Priolo Melilli	YPZ	14	37.157951	15.197038
Priolo Soprano	XYR	14	37.092142	14.377888
Priverno Fossanova	ZRY	5	41.421853	13.186406
Punta Raisi	APA	14	38.188892	13.110059
Quarona	QNA	3	45.763547	8.266603
Quart	QRT	4	45.741372	7.414645
Quarto Di Marano	QDM	18	40.871086	14.122801
Quarto D`Altino	QOD	12	45.574576	12.365032
Quattro Venti	QOV	5	41.880145	12.459731
Quercianella	QLA	13	43.454922	10.37255
Quero Vas	QOS	12	45.939306	11.920189
Quiliano Vado	QOO	2	44.279933	8.435562
Quincinetto	QTO	3	45.567295	7.809711
Roma Termini	RAT	5	41.900636	12.502026
R.C.Aeroporto	RCT	17	38.073039	15.642301
Racalmuto	RTO	14	37.406065	13.72752
Racconigi	RGI	3	44.771179	7.685681
